t,T_e,T_p
7.2727272727272725,372.66961685987917,300.3792763482447
7.373737373737374,372.6206471984378,300.38439867970743
7.474747474747475,372.5717077518651,300.3895171781181
7.575757575757576,372.5227985089949,300.3946318458896
7.6767676767676765,372.4739194586575,300.399742685434
7.777777777777778,372.4250705896795,300.4048496991622
7.878787878787879,372.37625189088396,300.4099528894843
7.97979797979798,372.3274633510907,300.41505225880934
8.080808080808081,372.27870495911577,300.4201478095452
8.181818181818182,372.22997670377174,300.42523954409893
8.282828282828282,372.18127857386764,300.43032746487654
8.383838383838384,372.1326105582092,300.43541157428297
8.484848484848484,372.08397264559835,300.4404918747223
8.585858585858587,372.0353648248336,300.4455683685974
8.686868686868687,371.98678708470993,300.4506410583104
8.787878787878787,371.9382394140189,300.4557099462622
8.88888888888889,371.8897218015484,300.46077503485276
8.98989898989899,371.84123423608287,300.46583632648105
9.090909090909092,371.7927767064032,300.47089382354517
9.191919191919192,371.7443492012868,300.47594752844196
9.292929292929292,371.6959517095076,300.4809974435675
9.393939393939394,371.64758421983584,300.4860435713167
9.494949494949495,371.59924672103847,300.49108591408356
9.595959595959595,371.5509392018787,300.49612447426097
9.696969696969697,371.50266165111634,300.50115925424103
9.797979797979798,371.45441405750773,300.5061902564146
9.8989898989899,371.4061964098055,300.5112174831716
10.0,371.358008696759,300.51624093690117
10.1010101010101,371.3098509071138,300.5212606199911
10.202020202020202,371.26172302961214,300.5262765348284
10.303030303030303,371.2136250529927,300.5312886837991
10.404040404040405,371.16555696599056,300.536297069288
10.505050505050505,371.11751875733745,300.5413016936792
10.606060606060606,371.06951041576144,300.5463025593555
10.707070707070708,371.021531929987,300.551299668699
10.808080808080808,370.9735832887353,300.5562930240905
10.909090909090908,370.9256644807238,300.56128262791003
11.01010101010101,370.8777754946666,300.5662684825365
11.11111111111111,370.8299163192741,300.57125059034786
11.212121212121213,370.7820869432534,300.576228953721
11.313131313131313,370.7342873553078,300.5812035750319
11.414141414141413,370.68651754413736,300.5861744566555
11.515151515151516,370.63877749843846,300.5911416009657
11.616161616161616,370.59106720690386,300.59610501033546
11.717171717171718,370.54338665822314,300.6010646871366
11.818181818181818,370.495735841082,300.6060206337402
11.919191919191919,370.44811474416287,300.610972852516
12.02020202020202,370.40052335614445,300.6159213458331
12.121212121212121,370.3529616657021,300.6208661160593
12.222222222222221,370.3054296615075,300.6258071655615
12.323232323232324,370.25792733222903,300.6307444967058
12.424242424242424,370.21045466653135,300.63567811185686
12.525252525252526,370.1630116530756,300.6406080133787
12.626262626262626,370.11559813696596,300.6455342151256
12.727272727272727,370.06821409880916,300.65045672023996
12.828282828282829,370.02085969399667,300.6553755177793
12.929292929292929,369.97353491085977,300.6602906101228
13.030303030303031,369.926239737729,300.6652019996487
13.131313131313131,369.8789741629339,300.6701096887338
13.232323232323232,369.8317381748031,300.67501367975404
13.333333333333334,369.7845317616645,300.6799139750844
13.434343434343434,369.7373549118452,300.6848105770984
13.535353535353535,369.6902076136712,300.6897034881688
13.636363636363637,369.6430898554677,300.69459271066694
13.737373737373737,369.59600162555915,300.69947824696345
13.83838383838384,369.5489429122692,300.70436009942756
13.93939393939394,369.50191370392037,300.7092382704276
14.04040404040404,369.45491398883445,300.71411276233067
14.141414141414142,369.40794375533255,300.7189835775028
14.242424242424242,369.3610029917346,300.723850718309
14.343434343434344,369.31409168635986,300.72871418711316
14.444444444444445,369.26720982752664,300.7335739862779
14.545454545454545,369.2203574035526,300.7384301181651
14.646464646464647,369.17353440275417,300.7432825851354
14.747474747474747,369.12674081344716,300.748131389548
14.848484848484848,369.0799766239465,300.75297653376145
14.94949494949495,369.03324182256625,300.75781802013313
15.05050505050505,368.9865363976195,300.7626558510192
15.151515151515152,368.9398603374186,300.76749002877466
15.252525252525253,368.893213630275,300.77232055575377
15.353535353535353,368.84659626449934,300.77714743430926
15.454545454545455,368.8000082284012,300.78197066679303
15.555555555555555,368.7534495102895,300.78679025555584
15.656565656565656,368.7069200984723,300.7916062029474
15.757575757575758,368.6604199812568,300.79641851131606
15.858585858585858,368.6139491469489,300.8012271830094
15.95959595959596,368.5675075838544,300.806032220374
16.060606060606062,368.5210952802777,300.8108336257547
16.161616161616163,368.4747122245224,300.81563140149603
16.262626262626263,368.4283584048914,300.820425549941
16.363636363636363,368.38203380968656,300.8252160734315
16.464646464646464,368.33573842720915,300.83000297430846
16.565656565656564,368.28947224575916,300.83478625491165
16.666666666666668,368.2432352536361,300.83956591757993
16.767676767676768,368.1970274391384,300.84434196465077
16.86868686868687,368.15084879056377,300.8491143984607
16.96969696969697,368.1046992962089,300.85388322134526
17.07070707070707,368.05857894436963,300.85864843563866
17.171717171717173,368.0124877233412,300.8634100436742
17.272727272727273,367.96642562141767,300.868168047784
17.373737373737374,367.9203926268923,300.87292245029914
17.474747474747474,367.8743887280577,300.8776732535495
17.575757575757574,367.8284139132054,300.8824204598641
17.67676767676768,367.7824681706259,300.88716407157045
17.77777777777778,367.73655148860945,300.8919040909955
17.87878787878788,367.6906638554448,300.8966405204647
17.97979797979798,367.64480525942014,300.9013733623026
18.08080808080808,367.59897568882275,300.9061026188324
18.181818181818183,367.553175131939,300.91082829237666
18.282828282828284,367.5074035770545,300.9155503852564
18.383838383838384,367.46166101245393,300.92026889979184
18.484848484848484,367.4159474264211,300.92498383830196
18.585858585858585,367.3702628072389,300.9296952031047
18.68686868686869,367.3246071431895,300.93440299651684
18.78787878787879,367.27898042255407,300.9391072208541
18.88888888888889,367.233382633613,300.94380787843124
18.98989898989899,367.18781376464585,300.9485049715617
19.09090909090909,367.14227380393123,300.953198502558
19.19191919191919,367.0967627397468,300.95788847373143
19.292929292929294,367.05128056036966,300.9625748873923
19.393939393939394,367.0058272540757,300.9672577458498
19.494949494949495,366.96040280914025,300.97193705141194
19.595959595959595,366.9150072138375,300.9766128063858
19.696969696969695,366.869640456441,300.9812850130771
19.7979797979798,366.8243025252233,300.9859536737909
19.8989898989899,366.77899340845613,300.9906187908307
20.0,366.7337130944104,300.9952803664991
20.1010101010101,366.68846157135613,300.99993840309776
20.2020202020202,366.6432388275624,301.00459290292696
20.303030303030305,366.59804485129746,301.0092438682861
20.404040404040405,366.55287963082884,301.01389130147345
20.505050505050505,366.507743154423,301.01853520478596
20.606060606060606,366.4626354103457,301.02317558051993
20.707070707070706,366.41755638686175,301.02781243097013
20.80808080808081,366.37250607223507,301.03244575843047
20.90909090909091,366.3274844547288,301.03707556519373
21.01010101010101,366.2824915226051,301.04170185355156
21.11111111111111,366.23752726412533,301.0463246257945
21.21212121212121,366.19259166755023,301.05094388421213
21.31313131313131,366.14768472113934,301.05555963109276
21.414141414141415,366.1028064131512,301.0601718687236
21.515151515151516,366.05795673184406,301.0647805993911
21.616161616161616,366.0131356654748,301.06938582538015
21.717171717171716,365.96834320229965,301.07398754897474
21.818181818181817,365.92357933057394,301.0785857724579
21.91919191919192,365.8788440385522,301.08318049811146
22.02020202020202,365.8341373144879,301.0877717282161
22.12121212121212,365.7894591466339,301.09235946505146
22.22222222222222,365.744809523242,301.09694371089614
22.32323232323232,365.7001884325632,301.10152446802743
22.424242424242426,365.65559586284786,301.10610173872186
22.525252525252526,365.61103180234494,301.1106755252546
22.626262626262626,365.56649623930304,301.1152458298998
22.727272727272727,365.5219891619697,301.1198126549305
22.828282828282827,365.4775105585917,301.1243760026189
22.92929292929293,365.43306041741477,301.1289358752356
23.03030303030303,365.3886387266839,301.1334922750505
23.13131313131313,365.34424547464323,301.13804520433234
23.232323232323232,365.2998806495359,301.14259466534867
23.333333333333332,365.25554423960443,301.147140660366
23.434343434343436,365.21123623309023,301.1516831916498
23.535353535353536,365.166956618234,301.1562222614643
23.636363636363637,365.12270538327556,301.1607578720728
23.737373737373737,365.0784825164538,301.1652900257374
23.838383838383837,365.03428800600676,301.1698187247191
23.939393939393938,364.99012184017164,301.17434397127795
24.04040404040404,364.9459840071849,301.17886576767273
24.141414141414142,364.90187449528185,301.1833841161611
24.242424242424242,364.8577932926972,301.1878990189999
24.343434343434343,364.8137403876646,301.1924104784446
24.444444444444443,364.7697157684171,301.1969184967497
24.545454545454547,364.72571942318655,301.20142307616857
24.646464646464647,364.6817513402042,301.2059242189535
24.747474747474747,364.6378115077003,301.2104219273556
24.848484848484848,364.5938999139043,301.2149162036251
24.949494949494948,364.55001654704483,301.219407050011
25.050505050505052,364.50616139534947,301.22389446876105
25.151515151515152,364.4623344470452,301.22837846212224
25.252525252525253,364.4185356903578,301.23285903234023
25.353535353535353,364.37476511351264,301.2373361816597
25.454545454545453,364.33102270473375,301.2418099123241
25.555555555555557,364.28730845224464,301.24628022657583
25.656565656565657,364.24362234426775,301.2507471266564
25.757575757575758,364.1999643690248,301.2552106148059
25.858585858585858,364.1563345147366,301.25967069326356
25.95959595959596,364.1127327696231,301.2641273642675
26.060606060606062,364.0691591219032,301.2685806300546
26.161616161616163,364.02561355979543,301.27303049286076
26.262626262626263,363.98209607151676,301.27747695492076
26.363636363636363,363.938606645284,301.2819200184683
26.464646464646464,363.8951452693125,301.286359685736
26.565656565656564,363.8517119318172,301.2907959589553
26.666666666666668,363.80830662101187,301.2952288403567
26.767676767676768,363.7649293251096,301.29965833216943
26.86868686868687,363.72158003232266,301.30408443662174
26.96969696969697,363.6782587308621,301.30850715594073
27.07070707070707,363.63496540893857,301.3129264923524
27.171717171717173,363.59170005476153,301.31734244808183
27.272727272727273,363.54846265653975,301.32175502535273
27.373737373737374,363.5052532024811,301.3261642263879
27.474747474747474,363.46207168079246,301.33057005340896
27.575757575757574,363.41891807968,301.3349725086365
27.67676767676768,363.37579238734907,301.33937159429
27.77777777777778,363.3326945920039,301.3437673125878
27.87878787878788,363.2896246818482,301.3481596657472
27.97979797979798,363.24658264508446,301.3525486559843
28.08080808080808,363.2035684699146,301.35693428551434
28.181818181818183,363.16058214453955,301.3613165565513
28.282828282828284,363.11762365715936,301.36569547130796
28.383838383838384,363.0746929959733,301.3700710319962
28.484848484848484,363.0317901491796,301.37444324082674
28.585858585858585,362.98891510497583,301.3788121000092
28.68686868686869,362.9460678515586,301.3831776117521
28.78787878787879,362.9032483771237,301.38753977826286
28.88888888888889,362.86045666986604,301.39189860174787
28.98989898989899,362.8176927179796,301.3962540844123
29.09090909090909,362.77495650965756,301.4006062284604
29.19191919191919,362.7322480330922,301.40495503609515
29.292929292929294,362.68956727647503,301.4093005095186
29.393939393939394,362.6469142279966,301.4136426509314
29.494949494949495,362.6042888758467,301.41798146253365
29.595959595959595,362.5616912082141,301.4223169465238
29.696969696969695,362.5191212132867,301.42664910509944
29.7979797979798,362.47657887925186,301.4309779404572
29.8989898989899,362.43406419429573,301.43530345479235
30.0,362.3915771466036,301.4396256502993
30.1010101010101,362.3491177243602,301.4439445291712
30.2020202020202,362.3066859157491,301.44826009360014
30.303030303030305,362.2642817089531,301.45257234577724
30.404040404040405,362.2219050921542,301.4568812878924
30.505050505050505,362.1795560535335,301.46118692213435
30.606060606060606,362.1372345812711,301.46548925069095
30.707070707070706,362.0949406635465,301.46978827574884
30.80808080808081,362.0526742885381,301.47408399949353
30.90909090909091,362.0104354444236,301.47837642410946
31.01010101010101,361.9682241193798,301.4826655517801
31.11111111111111,361.9260403015824,301.4869513846876
31.21212121212121,361.8838839792067,301.4912339250132
31.31313131313131,361.8417551404267,301.495513174937
31.414141414141415,361.7996537734158,301.49978913663796
31.515151515151516,361.7575798663464,301.50406181229397
31.616161616161616,361.7155334073902,301.5083312040819
31.717171717171716,361.67351438471775,301.51259731417736
31.818181818181817,361.6315227864991,301.51686014475507
31.91919191919192,361.58955860090305,301.5211196979884
32.02020202020202,361.5476218160979,301.52537597605
32.121212121212125,361.5057124202508,301.529628981111
32.22222222222222,361.4638304015283,301.5338787153417
32.323232323232325,361.4219757480958,301.53812518091127
32.42424242424242,361.3801484481181,301.54236837998775
32.525252525252526,361.3383484897589,301.5466083147381
32.62626262626262,361.2965758611813,301.55084498732816
32.72727272727273,361.25483055054724,301.55507839992276
32.82828282828283,361.21311254601807,301.5593085546855
32.92929292929293,361.17142183575413,301.563535453779
33.03030303030303,361.12975840791484,301.5677590993647
33.13131313131313,361.0881222506589,301.5719794936031
33.23232323232323,361.04651335214413,301.5761966386534
33.333333333333336,361.0049317005273,301.58041053667387
33.43434343434343,360.96337728396463,301.58462118982163
33.535353535353536,360.92185009061126,301.5888286002526
33.63636363636363,360.8803501086214,301.5930327701218
33.73737373737374,360.83887732614863,301.597233701583
33.83838383838384,360.7974317313455,301.6014313967889
33.93939393939394,360.7560133123638,301.60562585789125
34.04040404040404,360.71462205735423,301.60981708704054
34.14141414141414,360.673257954467,301.61400508638627
34.24242424242424,360.6319209918512,301.61818985807673
34.343434343434346,360.59061115765496,301.62237140425924
34.44444444444444,360.5493284400259,301.6265497270799
34.54545454545455,360.5080728271105,301.6307248286839
34.64646464646464,360.4668443070543,301.6348967112151
34.74747474747475,360.42564286800234,301.6390653768165
34.84848484848485,360.3844684980985,301.6432308276298
34.94949494949495,360.3433211854859,301.64739306579577
35.05050505050505,360.3022009183067,301.65155209345403
35.15151515151515,360.2611076847024,301.655707912743
35.25252525252525,360.2200414728133,301.65986052580024
35.35353535353536,360.1790022707793,301.6640099347619
35.45454545454545,360.13799006673906,301.6681561417634
35.55555555555556,360.09700484883047,301.67229914893875
35.656565656565654,360.0560466051906,301.676438958421
35.75757575757576,360.0151153239557,301.68057557234215
35.85858585858586,359.974210993261,301.68470899283307
35.95959595959596,359.9333336012411,301.6888392220235
36.06060606060606,359.89248313602945,301.6929662620421
36.16161616161616,359.85165958575897,301.6970901150164
36.26262626262626,359.81086293856134,301.70121078307295
36.36363636363637,359.77009318256773,301.7053282683371
36.464646464646464,359.72935030590816,301.7094425729332
36.56565656565657,359.688634296712,301.71355369898436
36.666666666666664,359.64794514310773,301.7176616486127
36.76767676767677,359.60728283322277,301.7217664239393
36.86868686868687,359.5666473551839,301.72586802708406
36.96969696969697,359.5260386971169,301.72996646016577
37.07070707070707,359.48545684714685,301.7340617253022
37.17171717171717,359.44490179339766,301.73815382460987
37.27272727272727,359.4043735239928,301.7422427602044
37.37373737373738,359.3638720270545,301.7463285342003
37.474747474747474,359.3233972907043,301.75041114871084
37.57575757575758,359.28294930306294,301.7544906058484
37.676767676767675,359.24252805225007,301.7585669077239
37.77777777777778,359.20213352638467,301.76264005644765
37.878787878787875,359.1617657135848,301.7667100541285
37.97979797979798,359.1214246019678,301.7707769028744
38.08080808080808,359.0811101796498,301.7748406047921
38.18181818181818,359.04082243474636,301.7789011619873
38.282828282828284,359.00056135537216,301.78295857656457
38.38383838383838,358.9603269296408,301.7870128506275
38.484848484848484,358.92011914566524,301.79106398627846
38.58585858585859,358.8799379915575,301.7951119856188
38.686868686868685,358.83978345542874,301.79915685074866
38.78787878787879,358.79965552538926,301.8031985837672
38.888888888888886,358.75955418954845,301.80723718677257
38.98989898989899,358.7194794360149,301.81127266186155
39.09090909090909,358.67943125289634,301.8153050111301
39.19191919191919,358.6394096282996,301.81933423667294
39.292929292929294,358.5994145503306,301.82336034058375
39.39393939393939,358.55944600709455,301.82738332495506
39.494949494949495,358.51950398669555,301.8314031918784
39.5959595959596,358.4795884772372,301.8354199434441
39.696969696969695,358.4396994668218,301.83943358174145
39.7979797979798,358.3998369435512,301.84344410885865
39.898989898989896,358.36000089552607,301.8474515268828
40.0,358.3201913108464,301.85145583789995
40.101010101010104,358.2804081776112,301.85545704399493
40.2020202020202,358.2406514839188,301.8594551472516
40.303030303030305,358.20092121786644,301.8634501497527
40.4040404040404,358.1612173675506,301.8674420535798
40.505050505050505,358.12153992106687,301.87143086081346
40.60606060606061,358.08188886651016,301.87541657353313
40.707070707070706,358.0422641919742,301.87939919381716
40.80808080808081,358.0026658855521,301.88337872374285
40.90909090909091,357.963093935336,301.8873551653863
41.01010101010101,357.92354832941714,301.8913285208225
41.111111111111114,357.88402905588606,301.8952987921256
41.21212121212121,357.8445361028323,301.89926598136833
41.313131313131315,357.8050694583445,301.9032300906225
41.41414141414141,357.76562911051064,301.9071911219589
41.515151515151516,357.72621504741755,301.9111490774469
41.61616161616162,357.6868272571515,301.91510395915526
41.717171717171716,357.6474657277976,301.91905576915127
41.81818181818182,357.6081304474404,301.9230045095012
41.91919191919192,357.56882140416326,301.9269501822704
42.02020202020202,357.529538586049,301.93089278952283
42.121212121212125,357.49028198117935,301.9348323333216
42.22222222222222,357.45105157763527,301.93876881572874
42.323232323232325,357.4118473634968,301.9427022388049
42.42424242424242,357.3726693268432,301.94663260461
42.525252525252526,357.3335174557528,301.9505599152025
42.62626262626262,357.2943917383031,301.9544841726402
42.72727272727273,357.25529216257064,301.9584053789794
42.82828282828283,357.2162187166313,301.9623235362756
42.92929292929293,357.17717138856,301.96623864658295
43.03030303030303,357.13815016643065,301.9701507119547
43.13131313131313,357.09915503831644,301.97405973444296
43.23232323232323,357.0601859922897,301.97796571609865
43.333333333333336,357.0212430164219,301.9818686589718
43.43434343434343,356.9823260987837,301.9857685651111
43.535353535353536,356.94343522744464,301.9896654365643
43.63636363636363,356.9045703904737,301.993559275378
43.73737373737374,356.86573157593875,301.9974500835978
43.83838383838384,356.82691877190706,302.00133786326813
43.93939393939394,356.7881319664448,302.00522261643226
44.04040404040404,356.7493711476174,302.0091043451324
44.14141414141414,356.7106363034894,302.0129830514099
44.24242424242424,356.6719274221245,302.0168587373046
44.343434343434346,356.6332444915855,302.02073140485555
44.44444444444444,356.5945874999343,302.02460105610066
44.54545454545455,356.555956435232,302.02846769307666
44.64646464646464,356.5173505494949,302.0323313671833
44.74747474747475,356.4787701101931,302.03619206230235
44.84848484848485,356.44021559043665,302.0400497480746
44.94949494949495,356.40168697764443,302.0439044265683
45.05050505050505,356.3631842592374,302.0477560998508
45.15151515151515,356.32470742263934,302.0516047699882
45.25252525252525,356.2862564552763,302.0554504390458
45.35353535353536,356.24783134457675,302.05929310908743
45.45454545454545,356.2094320779714,302.06313278217607
45.55555555555556,356.1710586428938,302.06696946037374
45.656565656565654,356.13271102677965,302.070803145741
45.75757575757576,356.0943892170669,302.07463384033775
45.85858585858586,356.05609320119635,302.0784615462225
45.95959595959596,356.017822966611,302.082286265453
46.06060606060606,355.9795785007561,302.08610800008546
46.16161616161616,355.9413597910796,302.0899267521754
46.26262626262626,355.90316682503175,302.09374252377717
46.36363636363637,355.8649995900653,302.09755531694395
46.464646464646464,355.8268580736352,302.1013651337279
46.56565656565657,355.7887422631991,302.10517197618015
46.666666666666664,355.750652146217,302.10897584635063
46.76767676767677,355.7125877101512,302.1127767462884
46.86868686868687,355.6745489424666,302.11657467804105
46.96969696969697,355.6365358306302,302.1203696436555
47.07070707070707,355.59854836211184,302.1241616451774
47.17171717171717,355.5605865243835,302.1279506846514
47.27272727272727,355.5226503049198,302.13173676412094
47.37373737373738,355.48473969119743,302.13551988562847
47.474747474747474,355.44685467069587,302.13930005121534
47.57575757575758,355.4089952308969,302.14307726292196
47.676767676767675,355.37116135928454,302.14685152278736
47.77777777777778,355.33335304334554,302.15062283284976
47.878787878787875,355.29557027056893,302.1543911951462
47.97979797979798,355.25781302844604,302.1581566117126
48.08080808080808,355.2200813044708,302.161919084584
48.18181818181818,355.1823750861395,302.1656786157939
48.282828282828284,355.14469436095084,302.16943520737533
48.38383838383838,355.1070391164059,302.17318886135973
48.484848484848484,355.0694093400083,302.1769395797778
48.58585858585859,355.031805019264,302.180687364659
48.686868686868685,354.99422614168145,302.18443221803165
48.78787878787879,354.9566726947714,302.1881741419231
48.888888888888886,354.9191446660471,302.1919131383597
48.98989898989899,354.8816420430242,302.19564920936654
49.09090909090909,354.84416481322086,302.19938235696776
49.19191919191919,354.80671296415755,302.2031125831863
49.292929292929294,354.7692864833571,302.2068398900442
49.39393939393939,354.73188535834504,302.21056427956216
49.494949494949495,354.69450957664907,302.21428575376007
49.5959595959596,354.6571591257993,302.2180043146566
49.696969696969695,354.61983399332854,302.22171996426937
49.7979797979798,354.58253416677167,302.2254327046148
49.898989898989896,354.5452596336662,302.22914253770847
50.0,354.5080103815521,302.23284946556475
50.101010101010104,354.4707863979715,302.2365534901969
50.2020202020202,354.4335876704693,302.2402546136172
50.303030303030305,354.39641418659255,302.2439528378366
50.4040404040404,354.35926593389087,302.24764816486544
50.505050505050505,354.3221428999163,302.25134059671245
50.60606060606061,354.2850450722232,302.25503013538565
50.707070707070706,354.2479724383684,302.25871678289184
50.80808080808081,354.21092498591116,302.2624005412368
50.90909090909091,354.1739027024133,302.266081412425
51.01010101010101,354.1369055754387,302.26975939846034
51.111111111111114,354.09993359255407,302.273434501345
51.21212121212121,354.0629867413283,302.27710672308064
51.313131313131315,354.02606500933274,302.28077606566745
51.41414141414141,353.9891683841413,302.2844425311048
51.515151515151516,353.95229685333004,302.28810612139074
51.61616161616162,353.9154504044777,302.29176683852245
51.717171717171716,353.8786290251653,302.2954246844961
51.81818181818182,353.8418327029763,302.2990796613064
51.91919191919192,353.80506142549683,302.3027317709473
52.02020202020202,353.7683151803149,302.3063810154116
52.121212121212125,353.7315939550215,302.310027396691
52.22222222222222,353.6948977372096,302.3136709167761
52.323232323232325,353.658226514475,302.3173115776566
52.42424242424242,353.6215802744156,302.32094938132076
52.525252525252526,353.5849590046319,302.324584329756
52.62626262626262,353.54836269272664,302.3282164249488
52.72727272727273,353.5117913263053,302.3318456688842
52.82828282828283,353.4752448929754,302.3354720635465
52.92929292929293,353.4387233803472,302.33909561091855
53.03030303030303,353.4022267760332,302.3427163129826
53.13131313131313,353.36575506764837,302.3463341717194
53.23232323232323,353.32930824281016,302.3499491891088
53.333333333333336,353.29288628913827,302.35356136712966
53.43434343434343,353.25648919425504,302.3571707077595
53.535353535353536,353.22011694578515,302.360777212975
53.63636363636363,353.18376953135567,302.36438088475177
53.73737373737374,353.1474469385959,302.367981725064
53.83838383838384,353.11114915513815,302.37157973588523
53.93939393939394,353.07487616861647,302.37517491918766
54.04040404040404,353.0386279666678,302.3787672769426
54.14141414141414,353.0024045369311,302.38235681112
54.24242424242424,352.96620586704836,302.38594352368904
54.343434343434346,352.9300319446633,302.38952741661757
54.44444444444444,352.8938827574226,302.39310849187257
54.54545454545455,352.85775829297495,302.39668675141974
54.64646464646464,352.8216585389718,302.40026219722387
54.74747474747475,352.7855834830668,302.4038348312486
54.84848484848485,352.7495331129161,302.4074046554564
54.94949494949495,352.71350741617835,302.4109716718089
55.05050505050505,352.6775063805145,302.4145358822664
55.15151515151515,352.64152999358794,302.41809728878826
55.25252525252525,352.6055782430645,302.4216558933326
55.35353535353536,352.5696511166125,302.4252116978568
55.45454545454545,352.53374860190263,302.42876470431685
55.55555555555556,352.49787068660794,302.4323149146677
55.656565656565654,352.462017358404,302.4358623308633
55.75757575757576,352.42618860496873,302.43940695485657
55.85858585858586,352.3903844139826,302.4429487885992
55.95959595959596,352.3546047731282,302.4464878340419
56.06060606060606,352.31884967009097,302.45002409313423
56.16161616161616,352.28311909255837,302.4535575678248
56.26262626262626,352.24741302822054,302.457088260061
56.36363636363637,352.21173146477,302.46061617178924
56.464646464646464,352.1760743899016,302.4641413049548
56.56565656565657,352.14044179131264,302.4676636615019
56.666666666666664,352.104833656703,302.47118324337356
56.76767676767677,352.0692499737748,302.47470005251205
56.86868686868687,352.0336907302325,302.4782140908581
56.96969696969697,351.99815591378325,302.48172536035173
57.07070707070707,351.9626455121365,302.4852338629318
57.17171717171717,351.92715951300397,302.48873960053595
57.27272727272727,351.89169790410017,302.49224257510093
57.37373737373738,351.85626067314155,302.49574278856215
57.474747474747474,351.82084780784743,302.4992402428542
57.57575757575758,351.7854592959393,302.5027349399106
57.676767676767675,351.7500951251411,302.50622688166357
57.77777777777778,351.7147552831793,302.50971607004436
57.878787878787875,351.6794397577826,302.5132025069832
57.97979797979798,351.6441485366823,302.5166861944091
58.08080808080808,351.60888160761203,302.5201671342502
58.18181818181818,351.573638958308,302.52364532843336
58.282828282828284,351.5384205765086,302.52712077888447
58.38383838383838,351.50322644995475,302.5305934875283
58.484848484848484,351.4680565663898,302.5340634562885
58.58585858585859,351.4329109135596,302.53753068708784
58.686868686868685,351.39778947921224,302.5409951818476
58.78787878787879,351.3626922510984,302.5444569424885
58.888888888888886,351.32761921697113,302.5479159709299
58.98989898989899,351.29257036458586,302.55137226908994
59.09090909090909,351.2575456817005,302.554825838886
59.19191919191919,351.2225451560752,302.55827668223407
59.292929292929294,351.1875687754729,302.56172480104937
59.39393939393939,351.1526165276587,302.56517019724583
59.494949494949495,351.11768840040014,302.5686128727363
59.5959595959596,351.08278438146715,302.57205282943266
59.696969696969695,351.0479044586322,302.5754900692457
59.7979797979798,351.01304861967014,302.578924594085
59.898989898989896,350.9782168523583,302.5823564058592
60.0,350.94340914447616,302.58578550647576
60.101010101010104,350.90862548380596,302.5892118978411
60.2020202020202,350.87386585813226,302.59263558186075
60.303030303030305,350.83913025524197,302.59605656043874
60.4040404040404,350.80441866292443,302.5994748354784
60.505050505050505,350.76973106897145,302.6028904088818
60.60606060606061,350.7350674611772,302.60630328254996
60.707070707070706,350.70042782733844,302.60971345838294
60.80808080808081,350.6658121552541,302.61312093827945
60.90909090909091,350.6312204327257,302.6165257241373
61.01010101010101,350.59665264755716,302.61992781785335
61.111111111111114,350.56210878755485,302.62332722132317
61.21212121212121,350.52758884052747,302.62672393644124
61.313131313131315,350.49309279428616,302.6301179651011
61.41414141414141,350.4586206366445,302.6335093091951
61.515151515151516,350.4241723554186,302.63689797061465
61.61616161616162,350.3897479384268,302.6402839512499
61.717171717171716,350.35534737349,302.64366725299004
61.81818181818182,350.32097064843157,302.6470478777232
61.91919191919192,350.286617751077,302.6504258273362
62.02020202020202,350.2522886692546,302.6538011037152
62.121212121212125,350.21798339079487,302.6571737087449
62.22222222222222,350.1837019035307,302.6605436443091
62.323232323232325,350.1494441952976,302.66391091229036
62.42424242424242,350.1152102539333,302.6672755145705
62.525252525252526,350.08100006727807,302.67063745302994
62.62626262626262,350.0468136231745,302.67399672954804
62.72727272727273,350.0126509094678,302.67735334600326
62.82828282828283,349.9785119140054,302.68070730427286
62.92929292929293,349.9443966246373,302.6840586062331
63.03030303030303,349.9103050292157,302.68740725375903
63.13131313131313,349.8762371155954,302.69075324872466
63.23232323232323,349.8421928716337,302.69409659300305
63.333333333333336,349.80817228519015,302.69743728846606
63.43434343434343,349.7741753441268,302.7007753369845
63.535353535353536,349.740202036308,302.70411074042806
63.63636363636363,349.7062523496008,302.7074435006654
63.73737373737374,349.6723262718744,302.7107736195642
63.83838383838384,349.6384237910006,302.71410109899074
63.93939393939394,349.6045448948534,302.7174259408106
64.04040404040404,349.5706895713095,302.720748146888
64.14141414141415,349.5368578082479,302.7240677190863
64.24242424242425,349.5030495935499,302.72738465926756
64.34343434343434,349.4692649150994,302.730698969293
64.44444444444444,349.4355037607827,302.7340106510225
64.54545454545455,349.4017661184884,302.7373197063151
64.64646464646465,349.36805197610767,302.7406261370286
64.74747474747475,349.33436132153395,302.7439299450198
64.84848484848484,349.30069414266325,302.7472311321443
64.94949494949495,349.267050427394,302.75052970025683
65.05050505050505,349.23343016362685,302.7538256512109
65.15151515151516,349.19983333926507,302.757118986859
65.25252525252525,349.1662599422143,302.7604097090524
65.35353535353535,349.13270996038267,302.76369781964144
65.45454545454545,349.0991833816805,302.7669833204754
65.55555555555556,349.0656801940208,302.7702662134024
65.65656565656566,349.03220038531896,302.77354650026945
65.75757575757575,348.9987439434925,302.77682418292255
65.85858585858585,348.96531085646177,302.7800992632066
65.95959595959596,348.9319011121493,302.7833717429654
66.06060606060606,348.89851469848014,302.7866416240418
66.16161616161617,348.8651516033817,302.78990890827737
66.26262626262626,348.8318118147838,302.79317359751263
66.36363636363636,348.79849532061877,302.7964356935872
