2theta,intensity,temperature,number,best_fit
1.0350000000000001,0.025361682188250453,750.0,15,0.024658827543294265
1.045,0.024600246002460028,750.0,15,0.02385372717157411
1.055,0.027294558659872317,750.0,15,0.022989213623285865
1.065,0.024600246002460028,750.0,15,0.022063421161027677
1.075,0.024014525859544313,750.0,15,0.021086076589882673
1.085,0.02114449715925731,750.0,15,0.020075795248870213
1.095,0.020968781116382593,750.0,15,0.01905689564785737
1.105,0.020558777016341595,750.0,15,0.018056089709632073
1.115,0.019035904644760734,750.0,15,0.017099368332203737
1.125,0.018977332630469163,750.0,15,0.016209343311496077
1.135,0.01604873191589059,750.0,15,0.015403233377986878
1.145,0.014057283429977158,750.0,15,0.01469160144212177
1.155,0.014232999472851874,750.0,15,0.014077869499365903
1.165,0.011480114801148014,750.0,15,0.013558564004198978
1.175,0.011948690915480583,750.0,15,0.013124183786382854
1.185,0.011831546886897441,750.0,15,0.012760538942075666
1.195,0.01101153868681544,750.0,15,0.012450384665663254
1.205,0.009840098400984012,750.0,15,0.012175168596354959
1.215,0.010952966672523868,750.0,15,0.011916721921410732
1.225,0.01101153868681544,750.0,15,0.011658749779817054
1.235,0.010952966672523868,750.0,15,0.011388011229561018
1.245,0.01101153868681544,750.0,15,0.01109511877154554
1.2550000000000001,0.011831546886897441,750.0,15,0.010774928053290393
1.2650000000000001,0.01054296257248287,750.0,15,0.010426526417529511
1.2750000000000001,0.009605810343817724,750.0,15,0.010052861714400493
1.2850000000000001,0.009957242429567154,750.0,15,0.00966007838957893
1.2950000000000002,0.010250102501025012,750.0,15,0.009256645213182617
1.3050000000000002,0.008902946172318866,750.0,15,0.008852367759214401
1.3150000000000002,0.009664382358109297,750.0,15,0.008457379145861066
1.3250000000000002,0.007848649915070581,750.0,15,0.0080811954101601
1.3350000000000002,0.008141509986528437,750.0,15,0.0077319084780442145
1.3450000000000002,0.0072043577578632945,750.0,15,0.00741557161644536
1.3550000000000002,0.006091489486323436,750.0,15,0.007135811361001253
1.365,0.006501493586364436,750.0,15,0.00689367812887467
1.375,0.004978621214783577,750.0,15,0.006687726907584851
1.385,0.0059157734434487205,750.0,15,0.006514301189581606
1.395,0.006150061500615007,750.0,15,0.006367978976731082
1.405,0.006150061500615007,750.0,15,0.006242130043964519
1.415,0.005271481286241435,750.0,15,0.0061295290806428985
1.425,0.004802905171908862,750.0,15,0.006022969708328472
1.435,0.005330053300533006,750.0,15,0.005915829184837335
1.445,0.006442921572072864,750.0,15,0.005802542014036383
1.455,0.0067357816435307215,750.0,15,0.005678951653933044
1.465,0.005974345457740292,750.0,15,0.005542521927300769
1.475,0.005447197329116149,750.0,15,0.005392402476416354
1.485,0.004392901071867862,750.0,15,0.00522935464933108
1.495,0.006267205529198149,750.0,15,0.005055554700989995
1.5050000000000001,0.0051543372576582916,750.0,15,0.004874299480565135
1.5150000000000001,0.005857201429157149,750.0,15,0.004689645422445874
1.5250000000000001,0.005388625314824577,750.0,15,0.004506014459101314
1.5350000000000001,0.0046857611433257194,750.0,15,0.004327800450216762
1.5450000000000002,0.004451473086159433,750.0,15,0.004159007099887814
1.5550000000000002,0.003631464886077433,750.0,15,0.0040029435130918625
1.5650000000000002,0.0038071809289521473,750.0,15,0.003861997060360727
1.5750000000000002,0.0037486089146605756,750.0,15,0.00373749569964036
1.5850000000000002,0.0025771686288291458,750.0,15,0.0036296640064371805
1.5950000000000002,0.0035728928717858608,750.0,15,0.003537669529631732
1.6050000000000002,0.004158613014701576,750.0,15,0.0034597492957777515
1.615,0.0039243249575352905,750.0,15,0.003393400795627478
1.625,0.003631464886077433,750.0,15,0.003335617930830861
1.635,0.003338604814619575,750.0,15,0.003283150349588073
1.645,0.0037486089146605756,750.0,15,0.00323276437492526
1.655,0.003982896971826862,750.0,15,0.00318148520171591
1.665,0.003221460786036432,750.0,15,0.0031268029610257366
1.675,0.0035143208574942896,750.0,15,0.0030668292846936997
1.685,0.0035143208574942896,750.0,15,0.003000395755038346
1.695,0.003104316757453289,750.0,15,0.0029270906788909992
1.705,0.003631464886077433,750.0,15,0.0028472355782123188
1.715,0.0029286007145785747,750.0,15,0.002761807277899554
1.725,0.003045744743161718,750.0,15,0.002672315194433941
1.735,0.003104316757453289,750.0,15,0.0025806461652394365
1.745,0.00275288467170386,750.0,15,0.0024888907751162014
1.7550000000000001,0.0026357406431207174,750.0,15,0.002399165591420898
1.7650000000000001,0.0022257365430797165,750.0,15,0.0023134450603600446
1.7750000000000001,0.0022257365430797165,750.0,15,0.00223341516822112
1.7850000000000001,0.0023428805716628597,750.0,15,0.002160358523695878
1.7950000000000002,0.002460024600246003,750.0,15,0.002095077507547104
1.8050000000000002,0.0015814443858724304,750.0,15,0.002037858827037105
1.8150000000000002,0.0014643003572892873,750.0,15,0.001988479473193448
1.8250000000000002,0.0016400164001640018,750.0,15,0.0019462509621150765
1.8350000000000002,0.0016985884144555732,750.0,15,0.0019100960664723721
1.8450000000000002,0.0018743044573302878,750.0,15,0.0018786501813341083
1.8550000000000002,0.0016985884144555732,750.0,15,0.0018503781327319615
1.8650000000000002,0.001991448485913431,750.0,15,0.0018236966786749173
1.875,0.0012885843144145729,750.0,15,0.001797093159464855
1.885,0.0017571604287471448,750.0,15,0.0017692316594170707
1.895,0.002050020500205002,750.0,15,0.0017390395304935553
1.905,0.0012885843144145729,750.0,15,0.0017057690498290183
1.915,0.0018157324430387164,750.0,15,0.001669031166210128
1.925,0.002401452585954431,750.0,15,0.001628800556591359
1.935,0.0018157324430387164,750.0,15,0.0015853933903693552
1.945,0.0012300123001230015,750.0,15,0.0015394211323918566
1.955,0.0015814443858724304,750.0,15,0.0014917252796700139
1.965,0.0011128682715398582,750.0,15,0.001443299030808
1.975,0.0012300123001230015,750.0,15,0.0013952024799152142
1.985,0.0011128682715398582,750.0,15,0.0013484779973209602
1.995,0.0010542962572482868,750.0,15,0.0013040720355358675
2.005,0.0014057283429977157,750.0,15,0.0012627687426255705
2.015,0.001522872371580859,750.0,15,0.0012251395661999403
2.025,0.0007028641714988579,750.0,15,0.0011915115987922466
2.035,0.0011128682715398582,750.0,15,0.0011619558690812084
2.045,0.0009371522286651439,750.0,15,0.0011362952437384696
2.055,0.0011128682715398582,750.0,15,0.0011141301842567705
2.065,0.0011128682715398582,750.0,15,0.001094879398759348
2.075,0.0014057283429977157,750.0,15,0.0010778315154078863
2.085,0.0013471563287061443,750.0,15,0.0010622033304395731
2.095,0.001522872371580859,750.0,15,0.0010471999708880513
2.105,0.0009957242429567154,750.0,15,0.00103207245276423
2.115,0.0011714402858314299,750.0,15,0.001016168577570079
2.125,0.0007028641714988579,750.0,15,0.0009989738397951425
2.135,0.0007028641714988579,750.0,15,0.0009801399457573397
2.145,0.0008785802143735724,750.0,15,0.0009594995901212363
2.155,0.0005271481286241434,750.0,15,0.0009370672174605314
2.165,0.0011128682715398582,750.0,15,0.0009130265318350159
2.175,0.0007028641714988579,750.0,15,0.0008877064353330352
2.185,0.0007614361857904295,750.0,15,0.0008615478176498701
2.195,0.0009371522286651439,750.0,15,0.0008350641401596662
2.205,0.0003514320857494289,750.0,15,0.0008087990351490012
2.2150000000000003,0.0003514320857494289,750.0,15,0.0007832841685149819
2.225,0.0008200082000820009,750.0,15,0.0007590004051796849
2.2350000000000003,0.0006442921572072864,750.0,15,0.0007363448998982595
2.245,0.0007028641714988579,750.0,15,0.0007156061544239275
2.255,0.0008785802143735724,750.0,15,0.0006969483869178066
2.265,0.0003514320857494289,750.0,15,0.0006804058079495601
2.275,0.0005271481286241434,750.0,15,0.0006658866470287079
2.285,0.0007614361857904295,750.0,15,0.0006531860784447036
2.295,0.0005857201429157149,750.0,15,0.0006420066021846899
2.305,0.0008200082000820009,750.0,15,0.0006319839815816662
2.315,0.0008785802143735724,750.0,15,0.0006227165486500906
2.325,0.0009371522286651439,750.0,15,0.0006137955720649933
2.335,0.0006442921572072864,750.0,15,0.0006048344394487261
2.345,0.0006442921572072864,750.0,15,0.0005954946207501921
2.355,0.0007028641714988579,750.0,15,0.0005855067282099705
2.365,0.00046857611433257195,750.0,15,0.0005746854377777239
2.375,0.0005271481286241434,750.0,15,0.0005629375487148549
2.3850000000000002,0.0005271481286241434,750.0,15,0.0005502629921150207
2.395,0.00041000410004100044,750.0,15,0.00053674911566515
2.4050000000000002,0.0003514320857494289,750.0,15,0.0005225590352017053
2.415,0.00041000410004100044,750.0,15,0.0005079152234763246
2.4250000000000003,0.00046857611433257195,750.0,15,0.0004930797807326683
2.435,0.0003514320857494289,750.0,15,0.0004783329867598986
2.4450000000000003,0.0007614361857904295,750.0,15,0.0004639517658534307
2.455,0.00041000410004100044,750.0,15,0.00045018960944373775
2.4650000000000003,0.0006442921572072864,750.0,15,0.0004372593090752247
2.475,0.0006442921572072864,750.0,15,0.0004253195747194247
2.4850000000000003,0.0005857201429157149,750.0,15,0.0004144662748449081
2.495,0.0006442921572072864,750.0,15,0.0004047286629062852
2.5050000000000003,0.00041000410004100044,750.0,15,0.0003960705783954807
2.515,0.00041000410004100044,750.0,15,0.000388396256452967
2.525,0.00041000410004100044,750.0,15,0.0003815600722357625
2.535,0.00023428805716628598,750.0,15,0.00037537930405716943
2.545,0.0003514320857494289,750.0,15,0.0003696488362306428
2.555,0.0003514320857494289,750.0,15,0.00036415664562674854
2.565,0.00017571604287471446,750.0,15,0.00035869892569960384
2.575,0.00046857611433257195,750.0,15,0.00035309379247141414
2.585,0.00041000410004100044,750.0,15,0.00034719267756296414
2.595,0.00046857611433257195,750.0,15,0.0003408887283884567
2.605,0.00041000410004100044,750.0,15,0.00033412178668870744
2.615,0.00029286007145785747,750.0,15,0.00032687978376504627
2.625,0.00046857611433257195,750.0,15,0.0003191966542121947
2.6350000000000002,0.00029286007145785747,750.0,15,0.0003111471111660999
2.645,0.00023428805716628598,750.0,15,0.0003028388292559531
2.6550000000000002,0.0003514320857494289,750.0,15,0.00029440273436009235
2.665,0.00041000410004100044,750.0,15,0.0002859821939560339
2.6750000000000003,0.00046857611433257195,750.0,15,0.000277721934945523
2.685,0.00046857611433257195,750.0,15,0.0002697574885001311
2.6950000000000003,0.0003514320857494289,750.0,15,0.000262205879091694
2.705,0.00046857611433257195,750.0,15,0.00025515814641320135
2.7150000000000003,0.00046857611433257195,750.0,15,0.0002486741260728659
2.725,0.00023428805716628598,750.0,15,0.00024277973123300951
2.7350000000000003,0.00011714402858314299,750.0,15,0.0002374667869476679
2.745,0.00041000410004100044,750.0,15,0.0002326952856741905
2.7550000000000003,0.00041000410004100044,750.0,15,0.00022839776884251187
2.765,0.00046857611433257195,750.0,15,0.00022448540589878487
2.775,0.00029286007145785747,750.0,15,0.00022085524660781587
2.785,0.00029286007145785747,750.0,15,0.00021739806919556483
2.795,0.0003514320857494289,750.0,15,0.00021400623747277025
2.805,0.00017571604287471446,750.0,15,0.00021058101257064274
2.815,0.00046857611433257195,750.0,15,0.00020703883465343512
2.825,0.00011714402858314299,750.0,15,0.00020331618990607588
2.835,0.00041000410004100044,750.0,15,0.00019937279945981724
2.845,0.00046857611433257195,750.0,15,0.00019519299993995883
2.855,0.000058572014291571494,750.0,15,0.00019078531996359952
2.865,0.000058572014291571494,750.0,15,0.00018618038360921767
2.875,0.00011714402858314299,750.0,15,0.00018142738216157968
2.8850000000000002,0.0005857201429157149,750.0,15,0.0001765894424814324
2.895,0.0003514320857494289,750.0,15,0.0001717382793632761
2.9050000000000002,0.00017571604287471446,750.0,15,0.00016694854767466833
2.915,0.00029286007145785747,750.0,15,0.00016229230766283545
2.9250000000000003,0.00017571604287471446,750.0,15,0.0001578339854965984
2.935,0.00046857611433257195,750.0,15,0.00015362615473315115
2.9450000000000003,0.00029286007145785747,750.0,15,0.00014970638835086036
2.955,0.00011714402858314299,750.0,15,0.00014609534173473128
2.9650000000000003,0.0003514320857494289,750.0,15,0.00014279613156276046
2.975,0.00023428805716628598,750.0,15,0.0001397949809731631
2.9850000000000003,0.00017571604287471446,750.0,15,0.0001370630142832346
2.995,0.00023428805716628598,750.0,15,0.0001345590105678351
3.0050000000000003,0.00023428805716628598,750.0,15,0.0001322328690269064
3.015,0.00017571604287471446,750.0,15,0.00013002950322591527
3.025,0.00029286007145785747,750.0,15,0.00012789286731918132
3.035,0.00029286007145785747,750.0,15,0.00012576982499067744
3.045,0.00023428805716628598,750.0,15,0.00012361359929819645
3.055,0.00011714402858314299,750.0,15,0.00012138658582467732
3.065,0.00029286007145785747,750.0,15,0.00011906236846609758
3.075,0.00017571604287471446,750.0,15,0.00011662684210309674
3.085,0.00029286007145785747,750.0,15,0.00011407841431009514
3.095,0.00011714402858314299,750.0,15,0.00011142732422647091
3.105,0.00017571604287471446,750.0,15,0.00010869417624465562
3.115,0.00011714402858314299,750.0,15,0.00010590783546519156
3.125,0.00011714402858314299,750.0,15,0.0001031028680693897
3.1350000000000002,0.00023428805716628598,750.0,15,0.00010031673108764121
3.145,0.00023428805716628598,750.0,15,0.00009758692185996442
3.1550000000000002,0.00023428805716628598,750.0,15,0.00009494828828038966
3.165,0.00011714402858314299,750.0,15,0.00009243067819607116
3.1750000000000003,0.00011714402858314299,750.0,15,0.00009005707246130621
3.185,0.00017571604287471446,750.0,15,0.00008784230413414042
3.1950000000000003,0.00011714402858314299,750.0,15,0.00008579241955234211
3.205,0.00011714402858314299,750.0,15,0.00008390468907437811
3.2150000000000003,0.00017571604287471446,750.0,15,0.00008216822953614243
3.225,0.000058572014291571494,750.0,15,0.00008056516002029123
3.2350000000000003,0.0,750.0,15,0.00007907217987987188
3.245,0.00011714402858314299,750.0,15,0.00007766243492899771
3.2550000000000003,0.00023428805716628598,750.0,15,0.00007630752535986223
3.265,0.00011714402858314299,750.0,15,0.00007497950751075631
3.2750000000000004,0.00017571604287471446,750.0,15,0.00007365275056103289
3.285,0.00029286007145785747,750.0,15,0.00007230552733975242
3.295,0.00023428805716628598,750.0,15,0.00007092124391125382
3.305,0.000058572014291571494,750.0,15,0.00006948924323981554
3.315,0.00029286007145785747,750.0,15,0.00006800515160261018
3.325,0.00017571604287471446,750.0,15,0.00006647077003232345
3.335,0.000058572014291571494,750.0,15,0.0000648935445733042
3.345,0.000058572014291571494,750.0,15,0.0000632856764572584
3.355,0.00017571604287471446,750.0,15,0.00006166295478824197
3.365,0.000058572014291571494,750.0,15,0.00006004340881686037
3.375,0.00011714402858314299,750.0,15,0.00005844588378030559
3.3850000000000002,0.00017571604287471446,750.0,15,0.00005688864355133273
3.395,0.00029286007145785747,750.0,15,0.000055388095472584766
3.4050000000000002,0.00011714402858314299,750.0,15,0.000053957718716914554
3.415,0.000058572014291571494,750.0,15,0.0000526072586465544
3.4250000000000003,0.00023428805716628598,750.0,15,0.00005134222753892963
3.435,0.00011714402858314299,750.0,15,0.0000501637284310323
3.4450000000000003,0.00023428805716628598,750.0,15,0.0000490685954374935
3.455,0.00011714402858314299,750.0,15,0.00004804982233292319
3.4650000000000003,0.0,750.0,15,0.00004709723284741009
3.475,0.000058572014291571494,750.0,15,0.00004619833208990315
3.4850000000000003,0.000058572014291571494,750.0,15,0.000045339269508751844
3.495,0.00017571604287471446,750.0,15,0.000044505840151248764
3.5050000000000003,0.000058572014291571494,750.0,15,0.000043684452631672205
3.515,0.00017571604287471446,750.0,15,0.00004286299873346087
3.5250000000000004,0.00029286007145785747,750.0,15,0.00004203157021571165
3.535,0.00029286007145785747,750.0,15,0.0000411829821844988
3.545,0.000058572014291571494,750.0,15,0.00004031307818260363
3.555,0.00011714402858314299,750.0,15,0.00003942080873274922
3.565,0.00017571604287471446,750.0,15,0.000038508091242697525
3.575,0.00011714402858314299,750.0,15,0.00003757947384793438
3.585,0.00017571604287471446,750.0,15,0.000036641638001757894
3.595,0.00017571604287471446,750.0,15,0.000035702783719605656
3.605,0.00046857611433257195,750.0,15,0.000034771946900572874
3.615,0.000058572014291571494,750.0,15,0.00003385829991505662
3.625,0.00023428805716628598,750.0,15,0.00003297048476441942
3.6350000000000002,0.00017571604287471446,750.0,15,0.000032116022934587425
3.645,0.000058572014291571494,750.0,15,0.00003130083813679336
3.6550000000000002,0.00011714402858314299,750.0,15,0.000030528918168377764
3.665,0.00011714402858314299,750.0,15,0.000029802130946115063
3.6750000000000003,0.000058572014291571494,750.0,15,0.00002912019821107564
3.685,0.00017571604287471446,750.0,15,0.000028480819300007827
3.6950000000000003,0.00011714402858314299,750.0,15,0.00002787992746526159
3.705,0.00017571604287471446,750.0,15,0.00002731205311813712
3.7150000000000003,0.0003514320857494289,750.0,15,0.000026770762521690225
3.725,0.00011714402858314299,750.0,15,0.000026249137137445845
3.7350000000000003,0.00017571604287471446,750.0,15,0.000025740258113674193
3.745,0.00011714402858314299,750.0,15,0.000025237662183531674
3.7550000000000003,0.00017571604287471446,750.0,15,0.000024735739245530658
3.765,0.0,750.0,15,0.000024230047715262585
3.7750000000000004,0.00011714402858314299,750.0,15,0.000023717530854286253
3.785,0.00011714402858314299,750.0,15,0.00002319662512876207
3.795,0.00011714402858314299,750.0,15,0.00002266725964018161
3.805,0.000058572014291571494,750.0,15,0.000022130753242373067
3.815,0.000058572014291571494,750.0,15,0.000021589622614997627
