2theta,intensity,T
15.34,3.235477879468057e-7,550.0
15.36,3.235477879468057e-7,550.0
15.38,4.5296690312552795e-7,550.0
15.4,2.5883823035744456e-7,550.0
15.42,3.8825734553616684e-7,550.0
15.44,1.9412867276808342e-7,550.0
15.46,3.8825734553616684e-7,550.0
15.48,2.5883823035744456e-7,550.0
15.5,2.5883823035744456e-7,550.0
15.52,3.235477879468057e-7,550.0
15.54,1.9412867276808342e-7,550.0
15.56,3.235477879468057e-7,550.0
15.58,7.118051334829725e-7,550.0
15.6,2.5883823035744456e-7,550.0
15.62,2.5883823035744456e-7,550.0
15.64,1.9412867276808342e-7,550.0
15.66,6.470955758936113e-7,550.0
15.68,2.5883823035744456e-7,550.0
15.7,3.235477879468057e-7,550.0
15.72,4.5296690312552795e-7,550.0
15.74,3.235477879468057e-7,550.0
15.76,2.5883823035744456e-7,550.0
15.78,1.9412867276808342e-7,550.0
15.8,1.9412867276808342e-7,550.0
15.82,3.235477879468057e-7,550.0
15.84,3.235477879468057e-7,550.0
15.86,5.176764607148891e-7,550.0
15.88,1.9412867276808342e-7,550.0
15.9,1.9412867276808342e-7,550.0
15.92,7.118051334829725e-7,550.0
15.94,5.176764607148891e-7,550.0
15.96,3.8825734553616684e-7,550.0
15.98,3.235477879468057e-7,550.0
16.0,6.470955758936113e-7,550.0
16.02,2.5883823035744456e-7,550.0
16.04,3.8825734553616684e-7,550.0
16.06,1.2941911517872228e-7,550.0
16.08,3.235477879468057e-7,550.0
16.1,1.2941911517872228e-7,550.0
16.12,2.5883823035744456e-7,550.0
16.14,3.235477879468057e-7,550.0
16.16,2.5883823035744456e-7,550.0
16.18,1.2941911517872228e-7,550.0
16.2,5.823860183042502e-7,550.0
16.22,3.235477879468057e-7,550.0
16.24,1.9412867276808342e-7,550.0
16.26,5.176764607148891e-7,550.0
16.28,2.5883823035744456e-7,550.0
16.3,5.176764607148891e-7,550.0
16.32,6.470955758936114e-8,550.0
16.34,2.5883823035744456e-7,550.0
16.36,1.2941911517872228e-7,550.0
16.38,3.235477879468057e-7,550.0
16.4,3.235477879468057e-7,550.0
16.42,1.2941911517872228e-7,550.0
16.44,1.9412867276808342e-7,550.0
16.46,5.823860183042502e-7,550.0
16.48,3.235477879468057e-7,550.0
16.5,2.5883823035744456e-7,550.0
16.52,1.9412867276808342e-7,550.0
16.54,1.9412867276808342e-7,550.0
16.56,7.765146910723337e-7,550.0
16.58,3.8825734553616684e-7,550.0
16.6,9.059338062510559e-7,550.0
16.62,2.5883823035744456e-7,550.0
16.64,3.8825734553616684e-7,550.0
16.66,1.9412867276808342e-7,550.0
16.68,1.2941911517872228e-7,550.0
16.7,5.823860183042502e-7,550.0
16.72,2.5883823035744456e-7,550.0
16.74,2.5883823035744456e-7,550.0
16.76,6.470955758936113e-7,550.0
16.78,6.470955758936114e-8,550.0
16.8,3.235477879468057e-7,550.0
16.82,2.5883823035744456e-7,550.0
16.84,0.0,550.0
16.86,3.235477879468057e-7,550.0
16.88,3.8825734553616684e-7,550.0
16.9,1.2941911517872228e-7,550.0
16.92,3.8825734553616684e-7,550.0
16.94,4.5296690312552795e-7,550.0
16.96,3.235477879468057e-7,550.0
16.98,3.235477879468057e-7,550.0
17.0,3.235477879468057e-7,550.0
17.02,2.5883823035744456e-7,550.0
17.04,4.5296690312552795e-7,550.0
17.06,1.9412867276808342e-7,550.0
17.08,2.5883823035744456e-7,550.0
17.1,1.9412867276808342e-7,550.0
17.12,4.5296690312552795e-7,550.0
17.14,5.176764607148891e-7,550.0
17.16,5.176764607148891e-7,550.0
17.18,3.235477879468057e-7,550.0
17.2,3.8825734553616684e-7,550.0
17.22,3.8825734553616684e-7,550.0
17.24,6.470955758936114e-8,550.0
17.26,3.235477879468057e-7,550.0
17.28,5.823860183042502e-7,550.0
17.3,3.8825734553616684e-7,550.0
17.32,2.5883823035744456e-7,550.0
17.34,5.823860183042502e-7,550.0
17.36,2.5883823035744456e-7,550.0
17.38,4.5296690312552795e-7,550.0
17.4,3.235477879468057e-7,550.0
17.42,7.118051334829725e-7,550.0
17.44,3.8825734553616684e-7,550.0
17.46,1.2941911517872228e-7,550.0
17.48,3.8825734553616684e-7,550.0
17.5,2.5883823035744456e-7,550.0
17.52,5.823860183042502e-7,550.0
17.54,3.8825734553616684e-7,550.0
17.56,2.5883823035744456e-7,550.0
17.58,1.9412867276808342e-7,550.0
17.6,3.8825734553616684e-7,550.0
17.62,1.9412867276808342e-7,550.0
17.64,4.5296690312552795e-7,550.0
17.66,1.2941911517872228e-7,550.0
17.68,3.8825734553616684e-7,550.0
17.7,3.8825734553616684e-7,550.0
17.72,6.470955758936114e-8,550.0
17.74,2.5883823035744456e-7,550.0
17.76,1.2941911517872228e-7,550.0
17.78,3.235477879468057e-7,550.0
17.8,3.8825734553616684e-7,550.0
17.82,4.5296690312552795e-7,550.0
17.84,1.9412867276808342e-7,550.0
17.86,1.2941911517872228e-7,550.0
17.88,5.176764607148891e-7,550.0
17.9,2.5883823035744456e-7,550.0
17.92,4.5296690312552795e-7,550.0
17.94,2.5883823035744456e-7,550.0
17.96,4.5296690312552795e-7,550.0
17.98,6.470955758936114e-8,550.0
18.0,2.5883823035744456e-7,550.0
18.02,6.470955758936113e-7,550.0
18.04,3.8825734553616684e-7,550.0
18.06,2.5883823035744456e-7,550.0
18.08,5.176764607148891e-7,550.0
18.1,6.470955758936113e-7,550.0
18.12,1.9412867276808342e-7,550.0
18.14,3.235477879468057e-7,550.0
18.16,1.9412867276808342e-7,550.0
18.18,3.235477879468057e-7,550.0
18.2,3.235477879468057e-7,550.0
18.22,4.5296690312552795e-7,550.0
18.24,3.8825734553616684e-7,550.0
18.26,3.8825734553616684e-7,550.0
18.28,4.5296690312552795e-7,550.0
18.3,7.118051334829725e-7,550.0
18.32,2.5883823035744456e-7,550.0
18.34,7.118051334829725e-7,550.0
18.36,7.118051334829725e-7,550.0
18.38,4.5296690312552795e-7,550.0
18.4,5.823860183042502e-7,550.0
18.42,3.235477879468057e-7,550.0
18.44,7.765146910723337e-7,550.0
18.46,5.823860183042502e-7,550.0
18.48,1.9412867276808342e-7,550.0
18.5,6.470955758936113e-7,550.0
18.52,2.5883823035744456e-7,550.0
18.54,5.823860183042502e-7,550.0
18.56,3.235477879468057e-7,550.0
18.58,2.5883823035744456e-7,550.0
18.6,3.235477879468057e-7,550.0
18.62,4.5296690312552795e-7,550.0
18.64,4.5296690312552795e-7,550.0
18.66,4.5296690312552795e-7,550.0
18.68,5.176764607148891e-7,550.0
18.7,5.176764607148891e-7,550.0
18.72,5.176764607148891e-7,550.0
18.74,2.5883823035744456e-7,550.0
18.76,6.470955758936114e-8,550.0
18.78,9.059338062510559e-7,550.0
18.8,1.2941911517872228e-7,550.0
18.82,3.235477879468057e-7,550.0
18.84,2.5883823035744456e-7,550.0
18.86,7.118051334829725e-7,550.0
18.88,5.823860183042502e-7,550.0
18.9,3.235477879468057e-7,550.0
18.92,2.5883823035744456e-7,550.0
18.94,3.8825734553616684e-7,550.0
18.96,5.823860183042502e-7,550.0
18.98,9.059338062510559e-7,550.0
19.0,8.412242486616948e-7,550.0
19.02,1.1000624790191394e-6,550.0
19.04,4.5296690312552795e-7,550.0
19.06,6.470955758936114e-8,550.0
19.08,4.5296690312552795e-7,550.0
19.1,3.8825734553616684e-7,550.0
19.12,3.235477879468057e-7,550.0
19.14,3.8825734553616684e-7,550.0
19.16,7.765146910723337e-7,550.0
19.18,5.823860183042502e-7,550.0
19.2,7.765146910723337e-7,550.0
19.22,4.5296690312552795e-7,550.0
19.24,4.5296690312552795e-7,550.0
19.26,8.412242486616948e-7,550.0
19.28,5.176764607148891e-7,550.0
19.3,3.8825734553616684e-7,550.0
19.32,3.8825734553616684e-7,550.0
19.34,5.823860183042502e-7,550.0
19.36,3.8825734553616684e-7,550.0
19.38,5.176764607148891e-7,550.0
19.4,3.8825734553616684e-7,550.0
19.42,3.8825734553616684e-7,550.0
19.44,5.823860183042502e-7,550.0
19.46,2.5883823035744456e-7,550.0
19.48,2.5883823035744456e-7,550.0
19.5,8.412242486616948e-7,550.0
19.52,3.235477879468057e-7,550.0
19.54,3.235477879468057e-7,550.0
19.56,6.470955758936113e-7,550.0
19.58,3.235477879468057e-7,550.0
19.6,3.8825734553616684e-7,550.0
19.62,6.470955758936113e-7,550.0
19.64,6.470955758936113e-7,550.0
19.66,4.5296690312552795e-7,550.0
19.68,9.059338062510559e-7,550.0
19.7,3.8825734553616684e-7,550.0
19.72,4.5296690312552795e-7,550.0
19.74,6.470955758936113e-7,550.0
19.76,5.176764607148891e-7,550.0
19.78,5.176764607148891e-7,550.0
19.8,5.823860183042502e-7,550.0
19.82,3.8825734553616684e-7,550.0
19.84,3.8825734553616684e-7,550.0
19.86,7.765146910723337e-7,550.0
19.88,1.9412867276808342e-7,550.0
19.9,1.9412867276808342e-7,550.0
19.92,9.706433638404171e-7,550.0
19.94,4.5296690312552795e-7,550.0
19.96,9.059338062510559e-7,550.0
19.98,3.235477879468057e-7,550.0
20.0,5.176764607148891e-7,550.0
20.02,7.118051334829725e-7,550.0
20.04,3.8825734553616684e-7,550.0
20.06,3.235477879468057e-7,550.0
20.08,6.470955758936113e-7,550.0
20.1,6.470955758936113e-7,550.0
20.12,7.118051334829725e-7,550.0
20.14,1.2941911517872228e-7,550.0
20.16,2.5883823035744456e-7,550.0
20.18,6.470955758936113e-7,550.0
20.2,9.059338062510559e-7,550.0
20.22,3.8825734553616684e-7,550.0
20.24,7.765146910723337e-7,550.0
20.26,5.823860183042502e-7,550.0
20.28,6.470955758936113e-7,550.0
20.3,7.118051334829725e-7,550.0
20.32,5.823860183042502e-7,550.0
20.34,5.176764607148891e-7,550.0
20.36,5.176764607148891e-7,550.0
20.38,6.470955758936113e-7,550.0
20.4,7.118051334829725e-7,550.0
20.42,9.059338062510559e-7,550.0
20.44,5.176764607148891e-7,550.0
20.46,7.118051334829725e-7,550.0
20.48,9.059338062510559e-7,550.0
20.5,6.470955758936113e-7,550.0
20.52,4.5296690312552795e-7,550.0
20.54,7.765146910723337e-7,550.0
20.56,5.823860183042502e-7,550.0
20.58,7.118051334829725e-7,550.0
20.6,7.118051334829725e-7,550.0
20.62,4.5296690312552795e-7,550.0
20.64,1.1647720366085005e-6,550.0
20.66,5.176764607148891e-7,550.0
20.68,5.176764607148891e-7,550.0
20.7,1.1000624790191394e-6,550.0
20.72,1.2294815941978616e-6,550.0
20.74,4.5296690312552795e-7,550.0
20.76,7.118051334829725e-7,550.0
20.78,5.176764607148891e-7,550.0
20.8,9.059338062510559e-7,550.0
20.82,5.176764607148891e-7,550.0
20.84,9.706433638404171e-7,550.0
20.86,1.1000624790191394e-6,550.0
20.88,4.5296690312552795e-7,550.0
20.9,7.118051334829725e-7,550.0
20.92,8.412242486616948e-7,550.0
20.94,6.470955758936113e-7,550.0
20.96,3.8825734553616684e-7,550.0
20.98,9.706433638404171e-7,550.0
21.0,6.470955758936113e-7,550.0
21.02,1.0353529214297782e-6,550.0
21.04,1.3589007093765838e-6,550.0
21.06,5.176764607148891e-7,550.0
21.08,6.470955758936113e-7,550.0
21.1,9.706433638404171e-7,550.0
21.12,7.765146910723337e-7,550.0
21.14,2.5883823035744456e-7,550.0
21.16,5.823860183042502e-7,550.0
21.18,1.1647720366085005e-6,550.0
21.2,9.706433638404171e-7,550.0
21.22,1.1000624790191394e-6,550.0
21.24,6.470955758936113e-7,550.0
21.26,5.823860183042502e-7,550.0
21.28,1.423610266965945e-6,550.0
21.3,9.706433638404171e-7,550.0
21.32,7.118051334829725e-7,550.0
21.34,1.2941911517872227e-6,550.0
21.36,1.488319824555306e-6,550.0
21.38,1.488319824555306e-6,550.0
21.4,1.9412867276808342e-7,550.0
21.42,1.488319824555306e-6,550.0
21.44,1.2941911517872227e-6,550.0
21.46,9.059338062510559e-7,550.0
21.48,7.765146910723337e-7,550.0
21.5,1.2941911517872227e-6,550.0
21.52,1.1000624790191394e-6,550.0
21.54,1.2941911517872227e-6,550.0
21.56,1.5530293821446674e-6,550.0
21.58,1.6824484973233896e-6,550.0
21.6,1.3589007093765838e-6,550.0
21.62,1.3589007093765838e-6,550.0
21.64,1.2941911517872227e-6,550.0
21.66,9.706433638404171e-7,550.0
21.68,1.1000624790191394e-6,550.0
21.7,1.6824484973233896e-6,550.0
21.72,1.0353529214297782e-6,550.0
21.74,1.3589007093765838e-6,550.0
21.76,1.2294815941978616e-6,550.0
21.78,1.876577170091473e-6,550.0
21.8,1.6824484973233896e-6,550.0
21.82,1.8118676125021118e-6,550.0
21.84,1.8118676125021118e-6,550.0
21.86,2.1354154004489176e-6,550.0
21.88,1.9412867276808343e-6,550.0
21.9,2.0707058428595565e-6,550.0
21.92,2.26483451562764e-6,550.0
21.94,2.458963188395723e-6,550.0
21.96,2.0707058428595565e-6,550.0
21.98,2.976639649110612e-6,550.0
22.0,2.911930091521251e-6,550.0
22.02,1.8118676125021118e-6,550.0
22.04,2.5236727459850843e-6,550.0
22.06,2.5236727459850843e-6,550.0
22.08,2.6530918611638065e-6,550.0
22.1,2.7178014187531676e-6,550.0
22.12,3.817863897772307e-6,550.0
22.14,3.6237352250042236e-6,550.0
22.16,3.5590256674148625e-6,550.0
22.18,3.817863897772307e-6,550.0
22.2,4.917926376791446e-6,550.0
22.22,4.59437858884464e-6,550.0
22.24,4.853216819202085e-6,550.0
22.26,5.953279298221224e-6,550.0
22.28,4.659088146434002e-6,550.0
22.3,6.2121175285786695e-6,550.0
22.32,6.27682708616803e-6,550.0
22.34,8.929918947331836e-6,550.0
22.36,9.965271868761616e-6,550.0
22.38,0.000012877201960282865,550.0
22.4,0.00001417139311207009,550.0
22.42,0.000016953904088412616,550.0
22.44,0.000021871830465204062,550.0
22.46,0.0000249778892294934,550.0
22.48,0.000030025234721463567,550.0
22.5,0.000031578264103608234,550.0
22.52,0.00003766096251700818,550.0
22.54,0.00004089644039647624,550.0
22.56,0.0000432906940272826,550.0
22.58,0.00004613791456121449,550.0
22.6,0.00006115053192194628,550.0
22.62,0.00006380362378311008,550.0
22.64,0.00008328120061750779,550.0
22.66,0.00012217164472871382,550.0
22.68,0.0002266128706779427,550.0
22.7,0.0009817086981881978,550.0
22.72,0.009018053364768547,550.0
22.74,0.0792880385282259,550.0
22.76,0.13724185359570015,550.0
22.78,0.012774378473273371,550.0
22.8,0.0008275705320103396,550.0
22.82,0.00030329369642133564,550.0
22.84,0.00015536764777205608,550.0
22.86,0.00009143460487376729,550.0
22.88,0.000058497440060782464,550.0
22.9,0.0000444554660638911,550.0
22.92,0.000028925172242444427,550.0
22.94,0.00002213066869556151,550.0
22.96,0.000018053966567431756,550.0
22.98,0.000016306808512519006,550.0
23.0,0.000012941911517872228,550.0
23.02,0.000010677077002244587,550.0
23.04,9.382885850457364e-6,550.0
23.06,8.347532929027587e-6,550.0
23.08,7.312180007597808e-6,550.0
23.1,5.953279298221224e-6,550.0
23.12,5.69444106786378e-6,550.0
23.14,4.788507261612724e-6,550.0
23.16,4.52966903125528e-6,550.0
23.18,4.659088146434002e-6,550.0
23.2,4.141411685719113e-6,550.0
23.22,3.817863897772307e-6,550.0
23.24,2.911930091521251e-6,550.0
23.26,3.1060587642893347e-6,550.0
23.28,2.329544073217001e-6,550.0
23.3,2.6530918611638065e-6,550.0
23.32,2.458963188395723e-6,550.0
23.34,2.394253630806362e-6,550.0
23.36,1.876577170091473e-6,550.0
23.38,2.394253630806362e-6,550.0
23.4,2.0707058428595565e-6,550.0
23.42,1.6824484973233896e-6,550.0
23.44,1.9412867276808343e-6,550.0
23.46,1.6177389397340285e-6,550.0
23.48,2.0059962852701954e-6,550.0
23.5,1.6177389397340285e-6,550.0
23.52,1.7471580549127507e-6,550.0
23.54,1.2294815941978616e-6,550.0
23.56,1.8118676125021118e-6,550.0
23.58,1.0353529214297782e-6,550.0
23.6,1.423610266965945e-6,550.0
23.62,7.765146910723337e-7,550.0
23.64,1.7471580549127507e-6,550.0
23.66,1.1000624790191394e-6,550.0
23.68,9.059338062510559e-7,550.0
23.7,9.706433638404171e-7,550.0
23.72,7.765146910723337e-7,550.0
23.74,7.765146910723337e-7,550.0
23.76,5.823860183042502e-7,550.0
23.78,7.765146910723337e-7,550.0
23.8,9.059338062510559e-7,550.0
23.82,3.235477879468057e-7,550.0
23.84,6.470955758936113e-7,550.0
23.86,9.059338062510559e-7,550.0
23.88,9.059338062510559e-7,550.0
23.9,6.470955758936113e-7,550.0
23.92,6.470955758936113e-7,550.0
23.94,7.765146910723337e-7,550.0
23.96,5.176764607148891e-7,550.0
23.98,9.706433638404171e-7,550.0
24.0,5.176764607148891e-7,550.0
24.02,5.176764607148891e-7,550.0
24.04,9.059338062510559e-7,550.0
24.06,3.8825734553616684e-7,550.0
24.08,4.5296690312552795e-7,550.0
24.1,4.5296690312552795e-7,550.0
24.12,7.118051334829725e-7,550.0
24.14,6.470955758936113e-7,550.0
24.16,5.823860183042502e-7,550.0
24.18,5.823860183042502e-7,550.0
24.2,3.8825734553616684e-7,550.0
24.22,3.8825734553616684e-7,550.0
24.24,3.8825734553616684e-7,550.0
24.26,5.176764607148891e-7,550.0
24.28,5.176764607148891e-7,550.0
24.3,5.823860183042502e-7,550.0
24.32,5.176764607148891e-7,550.0
24.34,6.470955758936113e-7,550.0
24.36,5.823860183042502e-7,550.0
24.38,7.118051334829725e-7,550.0
24.4,3.8825734553616684e-7,550.0
24.42,4.5296690312552795e-7,550.0
24.44,8.412242486616948e-7,550.0
24.46,6.470955758936113e-7,550.0
24.48,2.5883823035744456e-7,550.0
24.5,2.5883823035744456e-7,550.0
24.52,5.176764607148891e-7,550.0
24.54,3.235477879468057e-7,550.0
24.56,3.235477879468057e-7,550.0
24.58,5.823860183042502e-7,550.0
24.6,3.8825734553616684e-7,550.0
24.62,3.235477879468057e-7,550.0
24.64,3.235477879468057e-7,550.0
24.66,3.8825734553616684e-7,550.0
24.68,7.765146910723337e-7,550.0
24.7,1.9412867276808342e-7,550.0
24.72,0.0,550.0
24.74,1.9412867276808342e-7,550.0
24.76,1.9412867276808342e-7,550.0
24.78,5.176764607148891e-7,550.0
24.8,2.5883823035744456e-7,550.0
24.82,3.235477879468057e-7,550.0
24.84,3.235477879468057e-7,550.0
24.86,8.412242486616948e-7,550.0
24.88,6.470955758936114e-8,550.0
24.9,8.412242486616948e-7,550.0
24.92,2.5883823035744456e-7,550.0
24.94,3.8825734553616684e-7,550.0
24.96,5.823860183042502e-7,550.0
24.98,1.9412867276808342e-7,550.0
25.0,1.9412867276808342e-7,550.0
25.02,1.9412867276808342e-7,550.0
25.04,3.235477879468057e-7,550.0
25.06,4.5296690312552795e-7,550.0
25.08,5.176764607148891e-7,550.0
25.1,5.823860183042502e-7,550.0
25.12,2.5883823035744456e-7,550.0
25.14,4.5296690312552795e-7,550.0
25.16,1.2941911517872228e-7,550.0
25.18,2.5883823035744456e-7,550.0
25.2,3.235477879468057e-7,550.0
25.22,4.5296690312552795e-7,550.0
25.24,4.5296690312552795e-7,550.0
25.26,2.5883823035744456e-7,550.0
25.28,1.9412867276808342e-7,550.0
25.3,1.9412867276808342e-7,550.0
25.32,5.176764607148891e-7,550.0
25.34,2.5883823035744456e-7,550.0
25.36,3.235477879468057e-7,550.0
25.38,2.5883823035744456e-7,550.0
25.4,0.0,550.0
25.42,3.235477879468057e-7,550.0
25.44,2.5883823035744456e-7,550.0
25.46,1.2941911517872228e-7,550.0
25.48,6.470955758936113e-7,550.0
25.5,3.235477879468057e-7,550.0
25.52,2.5883823035744456e-7,550.0
25.54,2.5883823035744456e-7,550.0
25.56,1.2941911517872228e-7,550.0
25.58,1.9412867276808342e-7,550.0
25.6,1.2941911517872228e-7,550.0
25.62,3.8825734553616684e-7,550.0
25.64,3.8825734553616684e-7,550.0
25.66,4.5296690312552795e-7,550.0
25.68,3.235477879468057e-7,550.0
25.7,2.5883823035744456e-7,550.0
25.72,2.5883823035744456e-7,550.0
25.74,4.5296690312552795e-7,550.0
25.76,1.2941911517872228e-7,550.0
25.78,3.8825734553616684e-7,550.0
25.8,1.9412867276808342e-7,550.0
25.82,1.2941911517872228e-7,550.0
25.84,1.2941911517872228e-7,550.0
25.86,1.2941911517872228e-7,550.0
25.88,6.470955758936114e-8,550.0
25.9,2.5883823035744456e-7,550.0
25.92,3.235477879468057e-7,550.0
25.94,5.823860183042502e-7,550.0
25.96,3.235477879468057e-7,550.0
25.98,3.235477879468057e-7,550.0
26.0,1.2941911517872228e-7,550.0
26.02,3.235477879468057e-7,550.0
26.04,2.5883823035744456e-7,550.0
26.06,3.235477879468057e-7,550.0
26.08,1.9412867276808342e-7,550.0
26.1,1.9412867276808342e-7,550.0
26.12,2.5883823035744456e-7,550.0
26.14,2.5883823035744456e-7,550.0
26.16,1.9412867276808342e-7,550.0
26.18,6.470955758936114e-8,550.0
26.2,3.235477879468057e-7,550.0
26.22,2.5883823035744456e-7,550.0
26.24,3.235477879468057e-7,550.0
26.26,3.235477879468057e-7,550.0
26.28,0.0,550.0
26.3,1.2941911517872228e-7,550.0
26.32,3.235477879468057e-7,550.0
26.34,2.5883823035744456e-7,550.0
26.36,6.470955758936114e-8,550.0
26.38,1.9412867276808342e-7,550.0
26.4,1.9412867276808342e-7,550.0
26.42,1.9412867276808342e-7,550.0
26.44,2.5883823035744456e-7,550.0
26.46,2.5883823035744456e-7,550.0
26.48,1.9412867276808342e-7,550.0
26.5,1.2941911517872228e-7,550.0
26.52,3.235477879468057e-7,550.0
26.54,1.9412867276808342e-7,550.0
26.56,4.5296690312552795e-7,550.0
26.58,1.9412867276808342e-7,550.0
26.6,1.9412867276808342e-7,550.0
26.62,5.823860183042502e-7,550.0
26.64,1.9412867276808342e-7,550.0
26.66,6.470955758936114e-8,550.0
26.68,4.5296690312552795e-7,550.0
26.7,0.0,550.0
26.72,1.2941911517872228e-7,550.0
26.74,1.2941911517872228e-7,550.0
26.76,4.5296690312552795e-7,550.0
26.78,2.5883823035744456e-7,550.0
26.8,6.470955758936114e-8,550.0
26.82,1.2941911517872228e-7,550.0
26.84,3.8825734553616684e-7,550.0
26.86,0.0,550.0
26.88,1.2941911517872228e-7,550.0
26.9,1.9412867276808342e-7,550.0
26.92,3.8825734553616684e-7,550.0
26.94,1.9412867276808342e-7,550.0
26.96,3.235477879468057e-7,550.0
26.98,4.5296690312552795e-7,550.0
27.0,2.5883823035744456e-7,550.0
27.02,1.9412867276808342e-7,550.0
27.04,4.5296690312552795e-7,550.0
27.06,3.8825734553616684e-7,550.0
27.08,1.2941911517872228e-7,550.0
27.1,1.2941911517872228e-7,550.0
27.12,0.0,550.0
27.14,3.8825734553616684e-7,550.0
27.16,3.235477879468057e-7,550.0
27.18,3.8825734553616684e-7,550.0
27.2,1.2941911517872228e-7,550.0
27.22,3.8825734553616684e-7,550.0
27.24,5.176764607148891e-7,550.0
27.26,3.235477879468057e-7,550.0
27.28,1.9412867276808342e-7,550.0
27.3,3.8825734553616684e-7,550.0
27.32,1.9412867276808342e-7,550.0
27.34,1.9412867276808342e-7,550.0
27.36,1.9412867276808342e-7,550.0
27.38,2.5883823035744456e-7,550.0
27.4,6.470955758936114e-8,550.0
27.42,1.9412867276808342e-7,550.0
27.44,1.2941911517872228e-7,550.0
27.46,1.9412867276808342e-7,550.0
27.48,1.9412867276808342e-7,550.0
27.5,1.2941911517872228e-7,550.0
27.52,1.9412867276808342e-7,550.0
27.54,1.2941911517872228e-7,550.0
27.56,1.9412867276808342e-7,550.0
27.58,3.235477879468057e-7,550.0
27.6,6.470955758936114e-8,550.0
27.62,3.8825734553616684e-7,550.0
27.64,1.9412867276808342e-7,550.0
27.66,1.9412867276808342e-7,550.0
27.68,1.2941911517872228e-7,550.0
27.7,2.5883823035744456e-7,550.0
27.72,2.5883823035744456e-7,550.0
27.74,1.9412867276808342e-7,550.0
27.76,6.470955758936114e-8,550.0
27.78,1.2941911517872228e-7,550.0
27.8,3.235477879468057e-7,550.0
27.82,3.235477879468057e-7,550.0
27.84,1.9412867276808342e-7,550.0
27.86,6.470955758936114e-8,550.0
27.88,3.235477879468057e-7,550.0
27.9,1.2941911517872228e-7,550.0
27.92,1.2941911517872228e-7,550.0
27.94,1.9412867276808342e-7,550.0
27.96,2.5883823035744456e-7,550.0
27.98,3.8825734553616684e-7,550.0
28.0,2.5883823035744456e-7,550.0
28.02,1.2941911517872228e-7,550.0
28.04,1.9412867276808342e-7,550.0
28.06,1.2941911517872228e-7,550.0
28.08,1.9412867276808342e-7,550.0
28.1,1.9412867276808342e-7,550.0
28.12,2.5883823035744456e-7,550.0
28.14,1.9412867276808342e-7,550.0
28.16,2.5883823035744456e-7,550.0
28.18,3.8825734553616684e-7,550.0
28.2,1.9412867276808342e-7,550.0
28.22,6.470955758936114e-8,550.0
